Hash function: SHA1
Alphabet:abcdefghijklmnopqrstuvwxyz0123456789,;:$.
Alphabet length:41
39222370 84424324
53558980 84437342
46225374 84444319
63166312 84444319
94880819 84444319
102782269 84445540
33951409 84448960
105457110 84456528
10633474 84465678
111808203 84465678
1177853 84472712
52774698 84472712
68271242 84473430
42879329 84475124
84499923 84482488
85956965 84482488
103633668 84489238
57617028 84506715
98972442 84511375
47696793 84511375
74704411 84511375
94608950 84521245
113334199 84523119
31464442 84528033
29764670 84542749
6856437 84542749
80866438 84542749
57782900 84554059
12507490 84554546
28809011 84554546
73598618 84561240
12423870 84561240
101268334 84567324
29407461 84567324
59540184 84567945
15578850 84567945
11432038 84567945
2849565 84567945
43247512 84567945
24416951 84567945
14491313 84586131
77797511 84593338
25599063 84593338
7109779 84593338
65382947 84630681
56758331 84630681
14724692 84643206
112109777 84643206
114748246 84643206
23154686 84661744
45102913 84663042
41678147 84684539
61874262 84692771
14284478 84692771
23428460 84693861
83458971 84722301
81047704 84724646
70114204 84733528
98019761 84768735
80310702 84784932
4610703 84795824
7628254 84807246
32749389 84827929
114407778 84837087
25791022 84865329
18870868 84899526
105598162 84899526
51546167 84899526
45338442 84900187
77397254 84916024
37744994 84941222
43575279 84961054
84960362 84961054
11506868 84981779
76077315 84997355
90563845 84998090
82983391 84998090
54402912 85025329
55230565 85025329
100014201 85025329
10151723 85052980
105942092 85052980
93073562 85071901
2311951 85117836
105838898 85125302
106367625 85126636
64138204 85126694
19043905 85129187
71350532 85152805
46316420 85157695
63162643 85157695
15093214 85181674
83531250 85184666
1266132 85201499
6305143 85201499
31494494 85201499
76056011 85201499
68036837 85203409
88226717 85207954
93078514 85215836
31965607 85217250
35920047 85218146
11855087 85219260
68304919 85227778
19209009 85227778
70701181 85227778
663550 85234240
107389026 85237657
3605720 85250385
35253332 85257018
102301141 85257018
53795798 85265720
115020342 85265720
85646990 85276556
54404096 85295816
27144547 85295816
45162401 85306232
76073712 85306232
20462376 85306232
43082363 85306232
59704136 85306232
16858213 85328144
107419011 85328144
34801825 85328144
48197469 85328602
40036315 85348668
3775937 85364438
62245224 85402108
65234804 85402237
37779966 85402237
96049300 85402237
48579684 85402237
107748309 85402561
45132964 85410466
43471266 85410466
90586771 85427858
48633232 85437195
67769767 85439156
74758965 85439156
104749546 85439156
59510372 85448011
74356194 85448011
40510323 85448011
73751135 85448011
3107488 85448011
69866301 85460532
71461396 85460532
108243688 85460532
43147831 85460532
96918781 85460532
63269776 85463133
33534952 85463133
63610057 85463133
34261364 85463133
35005822 85467960
91091247 85467960
83350382 85474384
72130675 85474596
24912380 85474596
107289073 85498355
60432359 85503561
35094935 85509623
33414575 85511110
42432711 85511110
105497862 85511110
8956411 85511813
108982174 85511813
104277334 85511813
98855536 85511813
104206590 85511813
81218216 85521310
29080525 85523598
41713457 85528613
110810150 85528613
60398766 85534873
48872983 85534873
47492254 85534873
28931608 85534873
68451339 85562266
64116561 85562266
24830238 85570488
111683257 85570488
103120883 85570488
2564540 85577159
26927608 85580687
75607841 85584444
110783142 85584444
6687194 85593428
33963174 85593428
48170560 85596845
1712247 85596845
86363797 85596845
34725685 85603245
94476545 85618839
37298773 85619707
91452681 85619707
92953038 85624135
111763766 85624135
8709082 85624135
3987169 85624135
19504822 85634110
24489781 85634110
88712672 85639999
61722845 85643214
74056692 85643214
107064416 85680034
27311954 85680034
48313520 85683155
62146207 85690430
37945226 85690430
83688826 85695042
84073795 85695042
33158917 85695042
7294697 85695042
353502 85706646
111320659 85706646
35873716 85706646
89701714 85706646
10921555 85725930
22915146 85726954
113141676 85739966
69742315 85741563
10034343 85756326
15502011 85766037
50411944 85766037
101174763 85768954
115640620 85768954
92288012 85773598
42933730 85779640
101789235 85779640
28585298 85779640
107016465 85779640
29434293 85779640
108949134 85786259
107338697 85786284
111654790 85793311
100714009 85807690
24111935 85807690
31015874 85822717
25403891 85822717
67510533 85822717
34924113 85824232
33298670 85824232
11436867 85824232
96315904 85824232
77352999 85824232
67493623 85824232
35469861 85832731
11365685 85834571
42270981 85834571
46024820 85834571
49697692 85834571
49958133 85834571
84792966 85834571
12150751 85834571
53881524 85834571
45006846 85853974
56661183 85854372
49556801 85854372
13019447 85862742
67119818 85862742
40500457 85870416
110763933 85883434
60300414 85883434
10919361 85883434
41920655 85883434
93944447 85883434
23500100 85883434
47293873 85906220
975272 85906220
63250781 85906220
18325685 85928907
46827279 85928907
4959911 85928907
50337128 85930137
58389488 85933481
79319203 85933481
70380768 85934103
22480926 85951686
33394446 85953241
85109015 85968317
83920235 85970847
84145676 85970847
112465499 85970847
21481590 85985423
91456679 85988706
31962517 85999429
42028888 86017457
8928173 86017457
5649317 86030903
12107929 86030903
13794992 86035716
22612504 86035716
14565185 86035716
14779345 86054969
102573919 86054969
106915014 86055078
90268582 86055078
103364109 86093123
3373609 86109948
44153709 86109948
32737727 86115595
82265754 86115595
59454508 86115595
37091292 86115595
57805133 86115595
65741816 86136495
42914710 86139068
40543266 86143931
90873522 86143931
109345770 86157133
97425784 86176049
25331953 86176049
102367030 86176049
14672984 86176049
11157525 86176049
34300599 86176049
3392814 86177648
11451003 86177648
103185733 86189879
108824313 86193625
34328415 86199700
25208013 86202829
22759435 86218763
99491604 86218763
11477852 86218763
72233765 86225075
113106030 86227544
76686272 86227544
114408153 86227544
81395356 86227544
112177529 86227544
18274910 86227544
110946281 86245397
86471124 86278524
14443979 86278524
50121007 86279993
37745542 86291239
29132536 86291239
56490604 86291239
19060531 86291239
4743375 86291239
13248155 86291239
89170096 86291239
104368757 86291239
104185067 86293749
63481825 86316280
18250495 86316280
49765089 86316280
12589975 86317652
20556059 86320483
81797216 86326818
75409424 86326818
38623474 86339815
91056379 86342032
14965531 86349911
36517177 86349911
13921545 86354034
56839768 86363969
49343417 86363969
40598731 86363969
81453194 86363969
19963322 86363969
44709818 86363969
86553164 86363969
84761886 86388421
81305834 86388421
35614224 86464640
97629851 86494642
19094691 86494642
93866603 86495760
88162146 86495760
11316874 86497844
80005415 86497844
86382194 86509574
70976512 86509574
104281186 86512258
7682526 86512258
12609109 86512258
53128672 86513360
14212539 86513360
18038535 86513360
111644872 86516257
72627956 86529763
93207963 86535013
72774841 86558806
19028492 86558806
7803421 86563183
30089531 86564828
22655424 86565229
100148802 86565229
70304408 86577534
3702487 86588674
86230283 86588674
110375094 86588674
32153935 86588674
109796302 86591624
60933362 86598335
21513123 86598335
1706112 86598335
94217593 86598335
95639803 86598335
64335247 86616507
52698886 86616507
99209149 86616507
47377284 86616507
108476195 86616507
82366415 86621962
39841130 86621962
58337464 86623250
25032039 86641879
110087072 86641879
54452623 86641879
97294307 86641879
44259518 86641879
11730920 86643186
58257834 86643186
17644882 86647307
32671640 86664442
47769141 86666740
11477969 86679953
106631887 86703398
108865751 86733984
68389412 86734449
67228578 86734449
80164209 86734449
60457071 86734449
36270205 86734449
56232745 86739085
79177917 86741851
11914376 86741851
45800726 86746918
67793709 86777379
84035728 86781913
59827679 86784421
53663292 86784421
20835118 86784421
24294288 86784421
27087791 86798626
89698982 86801127
11701130 86801127
86361968 86819304
17169413 86821073
100079358 86821073
110870147 86821073
58346504 86824151
92354642 86824151
109462348 86824642
101317634 86824642
62370767 86824754
50418278 86824754
57645917 86824754
114117072 86824754
10475277 86844060
95136470 86844060
109708616 86844060
26415544 86860566
38938914 86860566
100160223 86862876
34803412 86872110
18918138 86872110
15262650 86872110
26273361 86872110
32921553 86872110
17263955 86872110
7319547 86872600
75224221 86873662
104479066 86873662
114454675 86873662
38017460 86873750
61973727 86873750
17620201 86878397
77720409 86915242
69770513 86915242
22376470 86915242
114834395 86915242
53416608 86915242
11551118 86915242
38715929 86915242
47490525 86917105
56900938 86917105
7825900 86920437
93419873 86920437
4373861 86920437
2928922 86923034
13414813 86923034
42042502 86939498
27414470 86939498
39651501 86939498
1945973 86956789
78423915 86956789
72065741 86960159
61955946 86960159
15915368 86960159
92847897 86973587
56154862 86973830
32659821 86973830
95945569 86983123
85030825 87002009
84885965 87002009
31470405 87002585
98707476 87002653
42159709 87005295
63222349 87014543
69357268 87014543
86970770 87035973
54860022 87035973
91146200 87036301
22982636 87036301
70410480 87040975
104275506 87040975
56271681 87063918
47391661 87067127
53684234 87067127
59882583 87067127
37519513 87067127
13658983 87067127
35241620 87067127
3691295 87068153
103865203 87070683
31471960 87073093
10241758 87073093
72332532 87073093
38047566 87073093
115084549 87073093
65810741 87073093
91349630 87105476
12107926 87105476
79232354 87105476
30724948 87105476
51887676 87106934
52303356 87116837
52723809 87116837
33795990 87116837
30569250 87116837
88507970 87129255
110110979 87129255
51365562 87129255
106287557 87138952
73014618 87147283
24298183 87153606
75692963 87153606
11847968 87160358
64908516 87160358
75350972 87162752
52482118 87162752
87468348 87163042
54489091 87163042
67803661 87163042
27902477 87170947
49563957 87170947
8083004 87174304
74901079 87191427
40338847 87208291
85558897 87208291
100353667 87209150
19822520 87209150
60954180 87209150
113945695 87209150
5061762 87235910
114737950 87291095
60963982 87291095
64872212 87307367
88798745 87307367
50551807 87307367
53580439 87307367
45932408 87314260
56861358 87314260
67321722 87314260
84805973 87314260
24661442 87314260
92009557 87317849
16396398 87363664
38236269 87363664
87350230 87363664
20294859 87363664
75225641 87380569
28846512 87380569
39110925 87380569
47819743 87384566
10650188 87393248
106096393 87393248
1832733 87393248
4963406 87400946
54986721 87403849
62439578 87438407
1545507 87451470
113546198 87453690
100104008 87468909
27243568 87468909
24432565 87468909
77765790 87468909
27304655 87468909
99612328 87470587
87801931 87470587
40964319 87470587
34176870 87480313
25715019 87480313
6553880 87500099
25397929 87507810
26154352 87545855
59699610 87545855
11487195 87546085
27230267 87568547
53431758 87568547
54722419 87589655
4196757 87589655
95815632 87589655
86188429 87596587
46411539 87596587
109347058 87596587
115745745 87603837
25178314 87606709
92520190 87606919
39043308 87606919
61249712 87609751
6751880 87609751
79433840 87609751
939461 87609751
105939673 87612534
49532460 87620391
110474966 87620548
53529472 87620548
78919953 87620548
42754727 87623006
109664962 87630183
77359813 87630183
113682588 87653188
14505505 87656122
2928686 87658065
92357218 87658840
103415173 87658840
99843752 87658840
49050061 87658840
105924702 87681954
13313960 87681954
49886494 87681954
82048738 87683828
14964128 87683828
82402816 87699438
114534527 87699438
69248652 87699438
25165706 87699438
83104680 87722425
33349280 87722425
68771975 87722425
75166538 87722425
59547594 87722425
25704241 87722425
22209227 87722425
28877742 87727336
65081363 87761712
50847947 87766532
3896910 87766532
51217197 87770882
27588958 87775571
35861780 87775571
45461697 87775571
8044192 87775571
60251524 87789442
59202025 87789442
85566169 87789442
89041930 87797964
74384694 87797964
37005875 87797964
11679207 87806472
22356649 87856063
7241340 87856063
20162012 87856063
36320934 87858309
14110034 87858309
50283676 87858309
25830198 87859422
71699828 87859422
11602563 87860946
6321193 87860946
38825795 87860946
19407076 87860946
26731945 87860946
7812155 87864504
70614315 87867970
51959407 87883481
95060131 87891730
83244350 87895048
86301436 87904049
41065193 87904049
91828773 87942124
60250855 87942124
57623622 87948833
84245450 87963448
45069218 87963448
84231115 87963448
109669580 87974075
46963292 87978927
51185376 88003333
39551669 88021557
60234556 88021557
48332676 88021557
17517190 88021557
5850090 88033728
100453298 88033728
24288701 88051171
98801224 88051171
51687697 88051207
42453792 88051207
22516914 88051207
72689530 88057174
98940595 88057174
51461769 88063530
108344588 88084370
58750217 88084370
35601077 88090344
70606697 88092431
82697477 88099980
110690199 88099980
61589516 88099980
13870189 88105087
107001572 88110781
81322685 88121101
45724202 88121101
66123960 88127871
19549473 88127992
6517747 88134913
52886203 88140467
103956772 88174359
66399780 88174359
82276104 88181532
75808837 88192070
84594561 88201055
109317024 88201190
95052854 88201190
58631585 88209117
96894080 88209117
19160876 88209117
17874855 88209117
112340696 88218444
19125775 88222848
44711016 88222848
32618320 88228020
49949452 88228020
10473786 88228020
72064948 88228934
100931253 88231961
54904551 88231961
59698136 88237879
10075929 88246253
91710035 88246253
72051422 88249174
55129900 88268377
75333553 88285954
409859 88293869
42264425 88294912
91048551 88294912
72417630 88300188
48036562 88307487
55476005 88308192
30551633 88327048
25950798 88335278
1686421 88335278
51936042 88335278
2163301 88351793
68147393 88355478
24397923 88355478
2088165 88355629
93803609 88357237
18580133 88357237
115439868 88360002
81959763 88379809
86339736 88394592
86009528 88395155
8672046 88395155
22231551 88397185
41011778 88405154
111129269 88405154
1001749 88407109
61094667 88407109
4771181 88460392
87915702 88460392
2745615 88460630
40971944 88482956
79076440 88482956
39690230 88498805
86504334 88498805
75469930 88503799
48418795 88506287
112125221 88511387
44114147 88511387
62846781 88538632
6354067 88538632
8492661 88545040
31973958 88545040
27724530 88554449
32218389 88583914
24119959 88621556
109721103 88621556
9059487 88622611
111763483 88629065
63034020 88629065
31989263 88629065
55232980 88629065
105949840 88656116
96014455 88659750
49370547 88661126
25421458 88661857
60744610 88661857
82534843 88665236
40609183 88667832
2253979 88667832
55574303 88670961
12483489 88675686
51750205 88675686
81097909 88687767
102311660 88699950
19968067 88706929
67939911 88706929
86052805 88707146
23564716 88711830
40516881 88711830
83889902 88715910
63013467 88715910
47640984 88720556
18936678 88734921
100433398 88734921
55535221 88734921
104744513 88749439
49794146 88749439
55399584 88750484
24834990 88750484
87632946 88750484
86015685 88750484
42121875 88758542
65308082 88762615
39035904 88762615
110215590 88762615
96579370 88762615
53451589 88769367
36620574 88769367
63671154 88780471
13523142 88780471
24925018 88780471
3696741 88782684
8799062 88782684
97821356 88782684
47203286 88808558
2597799 88813404
58148687 88816010
49873103 88820838
92755096 88820838
55242272 88850370
101995577 88850370
50806830 88866383
41752465 88866383
5756202 88866383
28774059 88866383
103683600 88871400
90198318 88917186
53653995 88917186
98072048 88929540
87772702 88929540
44996206 88929540
6739376 88929540
3469325 88929540
10034032 88931002
51941948 88934990
79870145 88950305
79506049 88956029
62722342 88968431
88737231 88968431
24949809 88971840
3004264 88983453
25226127 88983453
6552154 88983453
31540408 89007582
15478580 89007582
79315245 89020256
56899289 89039868
103561651 89044219
44651260 89044219
73209764 89056218
22180044 89056218
10891612 89056218
77922693 89056218
91852279 89057011
55369633 89066298
65267299 89084956
24009716 89119115
72213377 89128190
99235086 89128291
105484634 89133097
85918345 89142943
114954232 89142943
107798400 89142943
100283022 89142943
56742703 89149151
107314679 89149151
80030017 89156027
102788743 89162233
81509007 89172876
63241925 89172876
22303527 89179141
113726522 89187791
105175604 89187791
47953112 89187791
47721344 89187791
15467488 89187791
38029734 89197380
98920898 89197380
104873073 89197380
53278062 89197380
24706210 89197380
69350134 89197380
101138568 89197380
52755129 89207789
4866929 89207789
7055013 89219766
58408586 89240045
93917332 89240045
89581439 89249575
19134364 89256043
86547858 89256043
107602007 89267994
114382732 89279891
88056560 89279891
61452853 89285369
58767380 89296021
30238057 89296021
43093334 89315834
103880568 89315834
38637663 89315834
74136706 89315834
115539254 89315834
11638573 89316456
45681522 89320274
106958004 89320274
112574878 89320274
100894872 89326411
60350612 89327705
9791956 89333420
19292706 89333420
21573505 89333420
21338895 89363152
64133218 89367986
52040374 89367986
83047678 89367986
23868463 89367986
21811307 89384593
19421001 89388099
19392251 89395933
24025592 89395933
94595693 89395933
106426098 89395933
51358471 89395933
60368337 89401854
14945287 89401854
94199513 89409234
90629390 89418758
69745349 89422075
104937440 89422075
93690611 89433923
98460367 89439484
102447387 89440189
6642490 89440189
103740735 89445067
43733760 89445067
50733864 89456653
101438773 89460422
52734183 89460422
38656146 89462134
81778197 89493971
39925094 89493971
84014985 89496049
37488617 89505995
114490691 89510433
13774509 89510433
75421213 89512524
49029799 89532647
19163005 89532647
107304434 89532647
30492002 89552071
66809277 89552071
13378219 89555321
85940750 89558827
28215741 89560393
30043182 89560393
11268859 89560393
105696290 89560393
99282063 89560393
63705670 89560393
113704876 89577634
52399033 89577634
91264520 89587259
18458167 89589097
28438639 89611995
91481580 89624748
114410417 89635696
8092019 89643730
90062468 89662493
96311215 89662660
56178545 89664923
94989118 89664923
70337553 89669071
84160702 89669071
51146423 89669071
59094607 89669071
10625495 89669071
45959022 89669071
4272045 89695886
76875003 89695886
36475993 89697053
37602043 89724658
17424048 89726197
32932275 89726197
33396862 89726197
49547514 89754886
93262169 89754886
12508555 89754886
49231908 89754886
109147022 89754886
31676433 89754886
105387810 89754886
19507504 89754886
115159190 89754886
42833905 89811469
107288646 89811469
113576708 89812664
18995916 89812664
57975850 89816535
96213128 89816535
25381696 89819285
39046248 89819285
102048121 89819285
65536943 89819285
83330335 89819358
67109498 89847492
78707804 89848472
62477033 89848472
12517952 89848980
75145322 89848980
111996467 89848980
46534910 89848980
72230030 89848980
86783268 89848980
111261097 89854923
109248332 89856834
52875472 89863176
23153840 89873953
61390193 89890690
33002684 89904854
50279251 89963111
104751754 89979480
18347202 89993298
77582036 89995366
9082578 89995366
18470302 89999054
85331939 90009587
22650886 90009587
27160411 90009587
97616674 90009587
83209560 90045115
58261820 90057521
40309942 90061441
96246480 90071617
104270844 90071617
48120458 90072909
4954364 90093823
73689971 90098913
7572700 90098913
26508401 90098913
8027587 90098913
31143367 90098913
50786781 90110908
110555431 90110908
78874526 90110908
29326527 90117911
62876571 90118020
67138621 90122403
16390773 90122403
64515980 90132254
29388362 90150384
113586519 90150384
15839704 90154585
65646148 90154585
79237282 90154650
87327402 90155677
45719480 90158870
32549859 90161996
37804528 90172865
12384471 90172865
111831464 90172865
9661318 90172865
79111708 90172865
114988034 90183381
34460595 90200125
71658128 90200125
8884901 90205241
49322640 90220677
36019621 90220677
72730364 90233307
79373058 90233977
85677500 90238223
32318801 90242219
88393485 90257832
86345727 90257832
73561494 90257832
40821857 90258862
20882352 90258862
45413494 90265679
96150524 90272403
14300600 90272654
24090591 90296548
44731566 90305963
113646807 90305963
22793262 90305963
102481554 90305963
65786514 90305963
9497422 90307053
51423405 90307053
94003425 90307053
8831105 90307053
79945443 90318538
14435787 90371447
26736536 90371447
20808388 90371447
23757936 90386684
63313862 90386905
115669798 90386905
62440334 90410869
110647261 90414998
115333191 90414998
82379311 90415113
98137921 90415113
3604015 90415113
72268491 90423833
6183672 90425200
15929257 90443457
88949618 90458863
114420516 90463948
5994055 90463948
62032775 90524759
20059530 90584490
82290428 90609570
115248434 90609570
38632693 90612226
16941820 90612226
53307722 90613975
38309656 90616903
43528110 90616903
98212911 90630428
110622249 90635165
23848477 90635165
88767454 90640778
60291427 90645024
109208521 90652509
23496079 90654706
56239600 90654706
21649500 90654706
111690285 90673822
49949943 90673822
69855148 90673822
80623120 90679171
83660741 90696814
8074817 90696814
69441053 90722665
17530427 90722665
36007642 90722665
46778937 90722665
12782074 90723244
66963533 90723244
20368114 90725235
84003253 90725235
28013659 90725235
46625043 90725235
12752414 90725235
72144615 90725235
66520299 90725235
67615016 90727617
53817308 90740240
36866435 90740240
93769300 90741976
19067778 90742653
70405581 90742653
82008894 90742653
92332846 90748752
23912066 90759607
59427045 90761211
86490012 90761211
82167315 90776721
105763353 90776721
100376611 90776721
17820174 90776721
32137051 90781967
84576459 90781967
41582947 90786064
96812471 90787379
76635459 90787379
36123240 90787379
42462236 90789821
37738911 90789821
53048287 90791537
65790912 90793447
38851394 90807183
47459922 90807183
80771262 90817247
57623115 90817247
65753279 90857289
107690210 90857289
109908947 90870467
103116485 90880870
23786944 90892143
77546807 90892143
68110742 90892143
65537580 90906798
3237236 90906798
82012279 90914578
15666403 90954655
14635212 90972049
67937164 90972049
33060964 90973706
93160559 90973706
34403266 90996006
70902324 91006082
102945359 91006082
115660762 91014127
96344197 91014127
37125962 91014127
12165019 91019371
78722793 91019371
26503822 91022053
88022634 91022053
64622425 91022053
85345635 91049253
12567467 91059766
103296561 91059790
58662692 91078000
53803760 91078000
91324059 91078000
94009108 91078000
100889544 91078000
88972031 91086070
110463519 91086070
9637648 91086070
21651572 91086070
72921134 91095569
41598451 91105370
31579891 91105370
44875289 91105370
7672152 91106339
23146657 91106479
8625487 91114534
87315620 91114534
112389112 91119009
103087042 91124760
29152833 91125295
114934791 91128818
4951927 91140320
72939324 91140320
50723277 91140320
9497668 91144757
41803647 91145622
40040508 91145622
5444417 91146118
101229734 91146118
48856090 91155929
99881031 91155929
97564382 91167487
8029021 91167487
17451343 91167487
58433902 91167487
82412990 91167487
59614202 91179307
66439858 91181137
11332807 91181137
101741810 91181137
91268747 91193804
100736844 91203703
50349073 91208427
16672650 91208427
97225573 91208427
30638390 91208427
67737157 91223840
22660198 91244505
9208258 91269664
96874189 91269664
31650731 91269664
80110033 91269664
21919009 91271380
78314013 91273855
63103206 91273855
80806617 91281259
2978788 91281259
781762 91282349
87635512 91282349
24471445 91293371
15632930 91293371
54755818 91302863
42437186 91302863
47883705 91302863
15841575 91302863
53336146 91302863
16724160 91319359
57179416 91319474
63766246 91319474
19851053 91322484
10054484 91322484
106563092 91324265
20603044 91324265
29708403 91324265
105628140 91324265
101433908 91324265
85126861 91324265
55536703 91324265
97429936 91324265
22792935 91324265
102163822 91324265
16080706 91326746
49541088 91336581
32928306 91336581
69307506 91336581
28312906 91347521
68773217 91353014
108994359 91353014
112058857 91363937
74363919 91366985
31332852 91366985
94378791 91366985
39734688 91372648
38668765 91379364
109814828 91380001
47469066 91400397
442295 91421168
110860433 91436751
87042018 91436751
26773254 91436751
82123528 91438348
102239509 91450532
101817242 91451945
36038385 91451945
5328020 91451945
2938499 91451945
66114007 91455470
26899010 91462018
91853445 91464452
29662276 91464452
84560803 91477230
67109627 91486930
65803281 91486930
8062733 91486930
88063952 91488618
83831491 91504606
61848429 91504606
75628356 91508723
3921281 91526505
98672853 91529008
43090282 91529008
64121265 91534517
38510172 91534517
41275463 91544727
100815880 91544727
34761257 91549694
80780945 91559558
60853821 91563009
88307252 91563497
16736435 91576602
108387176 91576602
60850633 91595864
103169752 91595864
64550781 91616473
74219891 91616473
12034262 91623129
24868190 91624777
4458284 91631346
23430944 91632385
25067971 91632385
21007194 91633522
2676157 91633522
88000189 91633522
17103422 91635181
35183112 91635181
41273827 91637666
4178004 91649955
6962076 91691061
8701200 91693705
77025709 91693705
46069284 91693705
26162969 91704838
32354130 91714500
62324755 91750620
71312726 91750620
69985612 91770370
66973126 91770370
27124694 91775481
25220282 91775481
26785748 91775481
46444335 91778859
113690561 91782294
71928209 91782294
105260922 91782294
14707489 91808945
91198747 91826667
49272749 91827306
115540647 91828235
115823588 91828235
104814630 91869064
25988761 91880086
33114506 91880086
53327321 91880086
61372351 91883342
48929600 91885669
113881078 91885669
10563695 91885669
70123603 91890150
99597022 91900217
73553402 91900217
56123427 91900217
59976625 91903102
92017133 91903102
105801911 91936255
92397448 91939149
86100814 91939149
7305290 91939149
55572673 91939149
39124935 91939245
51631945 91939245
47978766 91953048
49801395 91964799
88187173 92001677
13434489 92001790
15888749 92015773
75282450 92021355
2357315 92021355
92335817 92021902
96735944 92030062
34006430 92039181
97718401 92039181
36148113 92039181
114837356 92039181
8712457 92040190
32767690 92040190
114181635 92049289
22812092 92054639
701597 92078392
103595000 92086579
28724784 92092109
65266100 92096814
59419850 92096814
60544904 92096814
26220193 92096814
14931034 92096814
26606312 92096814
55471063 92107707
101894138 92149593
36962409 92149593
108399598 92166277
8962485 92167685
3245328 92167777
30796410 92179789
101097926 92179789
30968450 92179789
59341156 92179789
680888 92182089
93315781 92182089
68670344 92200542
27452756 92214359
78608964 92214359
108139402 92244634
114607537 92244634
73516147 92246847
78625168 92246847
81021322 92251232
42654216 92251232
63948497 92255233
4021875 92255233
34412472 92255233
27361632 92265303
17470467 92267966
1440869 92267966
86318397 92283569
75374684 92293585
42212309 92300951
707154 92300951
86579176 92302207
115005667 92302207
43975466 92323822
9029473 92330758
41726868 92330758
26202117 92344668
82327149 92353740
1462350 92353740
44539435 92362723
78979638 92363579
50378590 92401736
14747745 92401736
19683700 92404957
18504163 92404957
83304164 92404957
103243818 92413236
103939877 92413236
105800235 92413236
89697167 92413236
88883839 92431187
49470021 92431631
3427961 92442851
109570838 92442851
74982421 92446136
67044081 92459080
59084287 92462197
9661024 92462197
80188897 92462197
110968416 92466846
111772897 92466846
4129510 92466846
13748673 92466846
108420857 92476587
115846445 92495289
41750768 92524789
113963779 92526943
3329305 92548957
43448630 92548957
64230295 92555041
111353078 92570940
50167089 92590406
87594162 92593314
2124130 92593443
106002097 92593443
44342583 92597270
98824087 92611483
107641213 92611483
88037385 92613896
112907699 92613896
96059181 92613896
19188767 92614099
13764232 92621575
25147706 92621642
52289666 92631795
96546220 92631795
79842082 92655765
98357865 92659052
48263339 92659052
34321016 92659052
474897 92659052
55712177 92659052
20063430 92659052
96232995 92662420
51550092 92662420
9491748 92668707
38982770 92686223
44664728 92686223
3464544 92692519
44250677 92692519
3394101 92692519
33937897 92694964
25734631 92699673
8388060 92699673
1201903 92699673
93046711 92699673
93066853 92699673
58943127 92721416
54181694 92721416
70775000 92726402
102688909 92726402
28062780 92728322
51409312 92732047
65098011 92732047
62062761 92732047
14475214 92778560
46919458 92780641
110836452 92783353
2524476 92800981
22341576 92800981
99186228 92800981
77758969 92800981
106173474 92800981
40348294 92806952
113442448 92827078
30521105 92843687
74966143 92852002
114951284 92852002
41761655 92879079
27275536 92880985
42395107 92883342
60826084 92883342
76219543 92883342
26205621 92892052
88633455 92902070
82740577 92909847
64987397 92912082
113651476 92916778
79592173 92916778
28316122 92926678
74583211 92926678
28445149 92929213
100942486 92929213
69376483 92938986
61174218 92944085
45895675 92950484
103907872 92968005
52623640 92975287
24289028 92985995
51943132 92985995
89074580 92985995
79058256 92985995
13132679 92985995
24584989 92992612
115793706 92994726
49202050 93011845
79247968 93013754
95279596 93019439
51290123 93019439
3278670 93021649
106460185 93021649
34485809 93021649
65145679 93022826
105412683 93022826
58862550 93022826
17194461 93048135
9184617 93049365
88578242 93055103
77129804 93055103
51738923 93055103
71141882 93055103
88527654 93055103
54215196 93055103
94695735 93071422
43260396 93075901
15406758 93098677
12579379 93098677
63046205 93105617
102490191 93105617
35502624 93112991
56630120 93117077
31297426 93125469
53789565 93125469
108191147 93125469
81251040 93125469
11149930 93125469
44913741 93125469
100153191 93135270
20081241 93135270
53403061 93150315
72226338 93150315
15009332 93150423
79391901 93150423
41986294 93150423
74619903 93150423
93477284 93150423
92596731 93150423
102313463 93153812
52000126 93153812
48382248 93156374
8836733 93156374
42457541 93156374
104764708 93173770
7413981 93215771
90520304 93223130
66812253 93223130
73217442 93223130
13533662 93223130
19093806 93227005
90442228 93227005
40114334 93230502
50025120 93231491
90499356 93231491
83186854 93231491
90436967 93236543
10279892 93246560
88012992 93246560
56932929 93246669
64155659 93246669
64042202 93248378
76688638 93248378
49633988 93257569
96040100 93268579
21790700 93269147
105210687 93269891
37861863 93282922
93807735 93282922
65072371 93282922
78624098 93282922
44862590 93282922
40527046 93289619
12012758 93297218
34239675 93297218
25211003 93297218
19335626 93308772
36136360 93316454
96350133 93349712
90815278 93349712
2024319 93349712
21975314 93349712
68357352 93405201
7159132 93405201
1449806 93405201
74971793 93405201
42801488 93405201
5417775 93427798
42455061 93427798
102417097 93427798
47775629 93435033
81619381 93435033
75117039 93445343
18532511 93473637
19849627 93481968
45846634 93510417
30180524 93510417
46818877 93510417
14157138 93515932
19296156 93554980
95052108 93569554
57593662 93574357
38196607 93582214
22625028 93596216
6991234 93596216
2020330 93598132
2197268 93601872
33126606 93604462
46937569 93604462
22079993 93619722
16334458 93619722
21407558 93631076
1162667 93636920
18972761 93636920
26263531 93636920
29494369 93636920
2950239 93637364
84080963 93646284
104456593 93646284
9674040 93651239
45544865 93651239
18958740 93692592
45684338 93708152
59758208 93708152
56088109 93712237
64219837 93712237
66393208 93713523
1285018 93722351
24001299 93722351
56085439 93768173
88820164 93776938
29480981 93778345
50168259 93781773
93985024 93782790
41234172 93793247
24019826 93812539
61292588 93812539
